OCCU_DESC,WK_TYPE,CJOB1_COUNT,CJOB_NAME1,CJOB2_COUNT,CJOB_NAME2,JOB_PERSON,STOP_DATE,JOB_DETAIL,CITYNAME,EXPERIENCE,WKTIME,SALARYCD,NT_L,NT_U,EDGRDESC,URL_QUERY,COMPNAME,TRANDATE,district,zipcode
照顧服務員,全職,17,醫療／美容／保健,170113,照顧服務員,10,20261010,"1. 提供長者及身心障礙者日常生活照顧（如：盥洗、沐浴、餵食、翻身拍背、陪伴等）
2. 居家生活支持（如：簡易生活環境清潔、備餐、外出就醫等）
3. 基本照護紀錄及回報，確保服務品質。
4. 配合機構政策提供照顧服務。 
5. 執行主管交辦事項。

需有照顧服務員結訓證書或照顧服務員卡等相關證明。
求才廠商：珍玉長照有限公司附設新北市私立淡水珍玉居家長照機構
工作地區:新北市不限 淡水區、八里區、三芝區...等 (符合照服員就業獎勵)

",新北市淡水區,無,日班,時薪,230,250,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2653903&HIRE_ID=14585791,珍玉長照有限公司附設新北市私立淡水珍玉居家長照機構,20260810,淡水區,251
家庭照顧服務員,全職,17,醫療／美容／保健,170113,照顧服務員,1,20260827,在社會福利機構、醫療機構或家庭，負責照顧病患之專業照護的工作。,新北市淡水區,無,日班,月薪,32000,35000,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2686103&HIRE_ID=14611847,翁先生,20260820,淡水區,251
約僱職務代理人,全職,04,財務／金融／保險,040111,稅務人員,1,額滿為止,"國稅稽徵業務
具有稅務相關工作經驗者尤佳",新北市淡水區,無,日班,月薪,34775,-,專科,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=33987&HIRE_ID=14586575,財政部北區國稅局淡水稽徵所,20260810,淡水區,251
倉管員,全職,15,物流／運輸／資材,150304,倉管人員,5,額滿為止,"""1.定期清點物料。
2.物品、物料進出管理與運送。
3.行政業務管理(文書)。
4.交辦業務完成。""
此為現場徵才職缺【9/9(三)10:00-14:00於『淡水水碓市民活動中心』聯合徵才活動】，廠商完整職缺內容，請上新北人力網「附件下載」查看",新北市淡水區,無,日班,月薪,30000,32000,高職,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=899694&HIRE_ID=14601497,指南汽車客運股份有限公司,20260817,淡水區,251
醫院洗縫人員,全職,17,醫療／美容／保健,170190,其他醫院從業人員,5,20261231,"竹圍馬偕醫院洗逢工作
工作時間:08:00-17:00 或 07:30-16:30
馬偕醫院地下二樓找楊小姐面試
固定星期六加班",新北市淡水區,無,日班,月薪,29500,-,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=29808&HIRE_ID=14344169,臻霖實業股份有限公司,20260507,淡水區,251
小貨車司機,全職,15,物流／運輸／資材,150103,小客(貨)車司機,1,20261231,"1. 駕駛3.5T小貨車，將C型鋼或其他材料運送至客人工廠或現場下貨。
2. 裝卸貨品，並固定貨品，確保運送過程安全。
3. 交付貨物並進行簽收。
4. 定期檢修車輛。
5. 發生交通事故時作事故報告。",新北市淡水區,2年以上,日班,月薪,38000,40000,國中,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=725985&HIRE_ID=14614547,日泉實業有限公司,20260821,淡水區,251
家庭照顧服務員,全職,17,醫療／美容／保健,170113,照顧服務員,1,20260831,在社會福利機構、醫療機構或家庭，負責照顧病患之專業照護的工作。,新北市淡水區,無,,月薪,32000,35000,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2651811&HIRE_ID=14619723,陳先生,20260824,淡水區,251
儲備店經理,全職,01,經營／行政／總務,010105,儲備幹部,15,20260916,"此為現場徵才職缺【9/9(三)10:00-14:00於『淡水水碓市民活動中心』聯合徵才活動】，廠商完整職缺內容，請上新北人力網「附件下載」查看
培育未來職位：店經理→負責店舖經營與管理
商品訂控存管理與提升銷售，以達成店鋪營業績效。
規劃與執行店鋪商圈活動。
店鋪商品檯帳標準化。
調配店鋪人力、教育訓練。
維護店鋪形象，提供整潔、明亮、安全之良好優質環境。
6.其他總部交辦事項""
",新北市淡水區,無,輪班三班制,月薪,35000,38000,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=27157&HIRE_ID=14600407,萊爾富國際股份有限公司,20260814,淡水區,251
家庭照顧服務員,全職,17,醫療／美容／保健,170113,照顧服務員,1,20260827,在社會福利機構、醫療機構或家庭，負責照顧病患之專業照護的工作。,新北市淡水區,無,,月薪,35000,35000,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2699501&HIRE_ID=14614151,黃小姐,20260820,淡水區,251
採購人員,全職,15,物流／運輸／資材,150303,採購人員,1,額滿為止,"1.	物控管理：依據訂單需求量與庫存制定採購計畫，控管各倉庫存量並安排倉間調撥
2.	採購與交期追蹤：ERP 系統採購單據與料件主檔維護 (需有組合關係概念)，發放採購訂單，追蹤協力廠生產交期
3.	進口物流安排：偶需安排海空運進口物流收貨事宜 (船期確認、報關文件準備及內部跨部門到貨通知)
4.	品質異常處理：偕同品保部門進行供應商產品品質異常流程（退貨/索賠）
會使用鼎新系統者佳


加入我們的職場幸福感~
1.國內外旅遊補助： 工作之餘也要認真生活！
2.不定期舉辦聚餐及療癒茶點
3.設有異國零食櫃，不用出國也能吃遍異國風味！
4.通勤無憂： 鄰近捷運站交通便利，輕鬆優雅上下班
5.每日上班小確幸：8:30~8:45為彈性上班，8:45前打卡即可！",新北市淡水區,2年以上,日班,月薪,30000,35000,專科,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=932879&HIRE_ID=14545707,紳業工業有限公司,20260723,淡水區,251
客情維護員,全職,04,財務／金融／保險,040209,催收人員,1,額滿為止,"1.每月服務費用收受處理及客情維繫。
2.需至客戶處收款。

※需自備機車並具有汽機車駕照
※有會計工作經驗佳",新北市淡水區,1年以上,日班,月薪,29500,-,高中,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=170462&HIRE_ID=14525777,中興保全股份有限公司新北分公司,20260715,淡水區,251
美髮培訓生,全職,17,醫療／美容／保健,170207,美髮類助理,2,20261115,"1.本科系畢或一年以上沙龍助理經驗(有染、洗髮基礎)，但缺乏實務經驗者。
2.協助染髮、洗髮、髮品銷售、迎賓送客、門市環境維護。
3需接受公司委外培訓課程，公司另有配合的訓練單位協會廠商：
3.1上課時間每週一次，上課時間：10:00-18:00。
3.2 課程須另行繳費，工具請自備。",新北市淡水區,1年以上,日班,月薪,29500,29500,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=1054082&HIRE_ID=14048913,唯重慶快速剪髮屋,20260512,淡水區,251
儲備幹部,全職,01,經營／行政／總務,010105,儲備幹部,5,額滿為止,"1.控管出餐品質，及產品製作及備料。
2.控管顧客服務品質，及食品衛生標準。
3.食材進銷存管理及訂貨、盤點。
4.行政業務執行與內(外)區營運管理。
5.人員工作指導及教育訓練執行。
6.執行主管交辦事項。
7.協助公司策略執行與推動。
排班制(每日8小時/依法給予休息時間)
營業時間上午11:00至凌晨03:00
(依各店營業時間為主)
此為現場徵才職缺【9/9(三)10:00-14:00於『淡水水碓市民活動中心』聯合徵才活動】，廠商完整職缺內容，請上新北人力網「附件下載」查看",新北市淡水區,2年以上,日班、夜班、中班,月薪,41200,46200,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2431031&HIRE_ID=14617887,築間餐飲事業股份有限公司,20260824,淡水區,251
加工人員,全職,09,品管／製造／環衛,090216,手工組裝體力工,5,20261231,從事組件或產品分類或簡單手工組合之工作。,新北市淡水區,無,日班,論件計酬,2,2,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=914931&HIRE_ID=14101667,永九晟企業有限公司,20260130,淡水區,251
日中心主任,全職,01,經營／行政／總務,010101,經營管理主管,4,額滿為止,機構營運與人員管理、個案管理與照顧服務,新北市淡水區,無,日班,月薪,35000,45000,專科,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2534639&HIRE_ID=14507525,樂玲社會企業股份有限公司,20260708,淡水區,251
賣場清潔人員,全職,19,清潔／家事／托育(保母),190101,大樓及辦公室清潔員,2,20260830,"家樂福賣場清潔
要打掃男女洗手間",新北市淡水區,無,中班,月薪,29500,-,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=639187&HIRE_ID=14483269,潔逵股份有限公司,20260630,淡水區,251
行車稽查(外勤),全職,04,財務／金融／保險,040107,稽核人員,2,20260916,"此為現場徵才職缺【9/9(三)10:00-14:00於『淡水水碓市民活動中心』聯合徵才活動】，廠商完整職缺內容，請上新北人力網「附件下載」查看

1.公司(含關係企業)所屬相關路線查核。
2.指定專案查核。 
3.表報彙整處理、影像掃描及建檔。
4.課室業務支援。 
5.臨時交辦事宜完成。",新北市淡水區,無,日班,月薪,30000,33000,專科,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=899694&HIRE_ID=14598891,指南汽車客運股份有限公司,20260814,淡水區,251
,全職,10,技術／維修／操作,100390,其它機械操作員,5,20260827,"操作機台(切割機)，(工作時間08：00~17：00，含休息時間1小時，供膳宿(1餐/天，每餐扣70元，住宿費月扣2900元)依工作需要配合加班)
",新北市淡水區,無,日班,月薪,31500,33705,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2437633&HIRE_ID=14610945,興連室內裝修工程有限公司,20260819,淡水區,251
早班或夜班保全,全職,18,保全／軍警消,180101,保全人員,1,額滿為止,從事巡邏、守衛，以及安全維護等工作。,新北市淡水區,無,夜班,依學經歷、證照核薪(每月經常性薪資達4萬元以上),-,-,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=1198157&HIRE_ID=14572489,淡水小城管理委員會,20260804,淡水區,251
淡水院區 營養醫學中心　服務員,全職,17,醫療／美容／保健,170190,其他醫院從業人員,1,20260924,"工作內容
1.    協助食材處理與餐食製備。
2.    協助配膳作業與餐車傳送。
3.    廚區環境、設備清潔維護與餐具清洗。
4.    執行臨時交辦之膳食相關庶務。


應徵方式
1.  請註明應徵項目並將履歷及畢業證書影本寄至：
新北市淡水區民生路４５號【人力資源室 收】
（資格不符者恕不退件。）
2.  院址： 新北市淡水區民生路４５號。
3.  若有任何問題，請電洽02-28094661# 2100人力資源室，謝謝!!

",新北市淡水區,無,日班、夜班、中班,月薪,33400,33600,專科,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=34654&HIRE_ID=14548623,台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,20260724,淡水區,251
家庭照顧服務員,全職,17,醫療／美容／保健,170113,照顧服務員,1,20260826,在社會福利機構、醫療機構或家庭，負責照顧病患之專業照護的工作。,新北市淡水區,無,,月薪,32000,35000,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2698513&HIRE_ID=14608707,陳小姐,20260819,淡水區,251
家庭照顧服務員,全職,17,醫療／美容／保健,170113,照顧服務員,1,20260828,在社會福利機構、醫療機構或家庭，負責照顧病患之專業照護的工作。,新北市淡水區,無,,月薪,32000,35000,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2698801&HIRE_ID=14615905,張先生,20260821,淡水區,251
司機,全職,15,物流／運輸／資材,150103,小客(貨)車司機,1,20260903,"開冷凍車送貨到科技公司
從淡水出發到各科技公司送貨,最遠到桃園
需會開手排車
",新北市淡水區,無,日班,月薪,35000,-,高中,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=873615&HIRE_ID=14495731,百菓園水果企業有限公司,20260703,淡水區,251
客房部_ 資深駕駛員 /  車管員 (需具備職業大客車駕照),全職,15,物流／運輸／資材,150202,職業大客車司機,3,額滿為止,"""1.需具備職業大客車駕照，主要為飯店顧客定點接送服務。
2.未有出車任務時，需配合支援服務中心任務。
3.平日接駁車採預約制，排班採輪班制，六、日需專責駕駛接駁車班次。
4.暸解機場停車、行車、載乘旅客之交通規定，並暸解機場環境和路況。
5.暸解車輛意外或緊急事件及肇事之處理程序。
6.負責車輛內外部清潔及其定期監理工作，辦理保險、檢驗、換發行車執照等行政工作。
7.需暸解本飯店所使用車輛之機械性能，與維護保養。
8.需支援酒店所包裝遊憩行程之車趟駕駛任務。
9.協助部門主管完成交辦事項。""
此為現場徵才職缺【9/9(三)10:00-14:00於『淡水水碓市民活動中心』聯合徵才活動】，廠商完整職缺內容，請上新北人力網「附件下載」查看",新北市淡水區,無,日班、夜班、中班,月薪,34000,38000,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2396091&HIRE_ID=14617809,將捷文創實業股份有限公司,20260824,淡水區,251
行政人員(身心障礙職缺 依據身心障礙權益保護法第38條),全職,01,經營／行政／總務,010206,行政助理,1,20261010,"文管、行政文書、交辦事項

(身心障礙職缺 依據身心障礙權益保護法第38條)
需有身心障礙手冊",新北市淡水區,無,日班,月薪,29500,-,高職,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=21505&HIRE_ID=14591383,富甲工業股份有限公司,20260811,淡水區,251
門市時薪人員,全職,06,客服／門市,060203,專櫃／門市（人員／儲備幹部）,20,20260916,"此為現場徵才職缺【9/9(三)10:00-14:00於『淡水水碓市民活動中心』聯合徵才活動】，廠商完整職缺內容，請上新北人力網「附件下載」查看

協助門市店長
門市顧客經營與服務。
門市環境清潔與形象維護。
協助門市商圈經營。
協助門市商品管理。""
",新北市淡水區,無,輪班三班制,時薪,196,238,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=27157&HIRE_ID=14600475,萊爾富國際股份有限公司,20260814,淡水區,251
居家照顧服務員【符合照顧服務員就業獎勵】,兼職,17,醫療／美容／保健,170113,照顧服務員,5,20261021,"1.身體照顧服務。
2.家務及日常照顧服務。
3.陪同就醫服務及其他。

需有照顧服務員結訓證書或照顧服務員卡等相關證明。					

求才廠商：新北市私立信福居家長照機構
工作地區:新北市不限 淡水區、八里區、三芝區...等  (符合照服員就業獎勵)",新北市淡水區,無,部份工時：08時30分至17時30分,時薪,200,200,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2447395&HIRE_ID=14615517,新北市私立信福居家長照機構,20260821,淡水區,251
